id,dep_delayed_15min
131,0.14045747667276645
132,0.019320708815207508
133,0.2729983059991772
134,0.0614001777786711
135,0.320654100357898
136,0.26969470819722974
137,0.15955126160424146
138,0.03735450031634398
139,0.03383408651584411
140,0.3611553530992237
141,0.12486844080520854
142,0.32049323103458865
143,0.3135995131538071
144,0.11009898860392887
145,0.1689641539090713
146,0.1691313655307509
147,0.4215349109387346
148,0.16422835840308853
149,0.6623554810959049
150,0.46275480244122796
151,0.347901151080291
152,0.05544929581026101
153,0.25205139801320575
154,0.12148652174596102
155,0.14800123414702293
156,0.37922751610571576
157,0.12787602907306064
158,0.16071597482640493
159,0.025295402035386043
160,0.06876723740474064
161,0.473639204488249
162,0.8285898480335198
163,0.10128846341836713
164,0.175152657916323
165,0.15269995516619167
166,0.17313874731343065
167,0.024516404793297464
168,0.22112921437954625
169,0.22170199166536877
170,0.2451711087169795
171,0.2185114652017283
172,0.1051259725400762
173,0.14254981780362516
174,0.2325419821818087
175,0.32146041583767804
176,0.16805348741556253
177,0.0173727248936861
178,0.1698369921451112
179,0.10853421943476761
180,0.03765898779271233
181,0.1487913012369523
182,0.3200243936837623
183,0.4452327546084433
184,0.06644104669522516
185,0.3204378721733827
186,0.3392831683649682
187,0.21569936425148803
188,0.2325884937610587
189,0.29795742626344374
190,0.3078847976742998
191,0.2037865420439096
192,0.1483268168181033
193,0.07767523118226351
194,0.13414203815409442
195,0.12929952449098017
196,0.12619067658269503
197,0.15813435671360918
198,0.2273471115397925
199,0.37794073941026196
200,0.16966875277681906
201,0.25866008008397756
202,0.17530308706240028
203,0.01035746449415119
204,0.015076589971297015
205,0.15478718588369583
206,0.7011049474235214
207,0.02210310762512831
208,0.14321141483552746
209,0.17230430835624638
210,0.038471308389760574
211,0.04240558567819856
212,0.13763405122166125
213,0.2641444722907029
214,0.186367047338574
215,0.1828420682456367
216,0.019391969843117456
217,0.0656317692302451
218,0.21821284904459434
219,0.14986064175221883
220,0.1230335236942695
221,0.37460115080909884
222,0.17098646473573456
223,0.1516928171208381
224,0.3135515145292351
225,0.18261059409753622
226,0.36262267380836466
227,0.3350433189547128
228,0.25456759186555067
229,0.490007056217825
230,0.02900615119435133
231,0.14001389565234332
232,0.22131556747557612
233,0.21084923416349474
234,0.19470683230895403
235,0.06267483982430647
236,0.01030311235228627
237,0.17940719282500298
238,0.2605029716669581
239,0.11965081977955104
240,0.09423608911143401
241,0.2998579622199932
242,0.22658642972692591
243,0.16164766728697363
244,0.17875883084920147
245,0.3144239367135395
246,0.1807626408531923
247,0.5597627448003053
248,0.5913471052211058
249,0.25844381944792194
250,0.21924929240460006
251,0.021637890226413117
252,0.1037165015411376
253,0.10713343801581429
254,0.5358794630013101
255,0.1434789436407409
256,0.09967708771580405
257,0.012235841894068946
258,0.1670314506301841
259,0.025718156252249165
260,0.24838354950362618
261,0.08666868184941016
262,0.4596037136428894
263,0.3010060768351209
264,0.10635128187186917
265,0.14855576226249903
266,0.22231614652513396
267,0.10823712795032538
268,0.2059076707635053
269,0.35673565065311597
270,0.039321844227132856
271,0.14821051080170697
272,0.1548637225902899
273,0.03260438765859381
274,0.23210358633284292
275,0.06492631683399908
276,0.03602859294414591
277,0.25071395193337936
278,0.13006828521396915
279,0.24082763869818058
280,0.14271906663485262
281,0.3204316025350362
282,0.12429734649924967
283,0.017099965531823424
284,0.3142332797937326
285,0.23032785384825152
286,0.14183571561936362
287,0.07556355040789808
288,0.09590434456449304
289,0.030688866852717153
290,0.13974819456134782
291,0.0624854896180751
292,0.22654501798783058
293,0.22083646139915133
294,0.27188191987575877
295,0.026656481646187693
296,0.019685299086709424
297,0.05957450695793276
298,0.0537782702762999
299,0.09859091053396765
300,0.32959797474757346
301,0.18285752920715803
302,0.13211073416046817
303,0.22068832899580118
304,0.1140454731787903
305,0.32774023136418895
306,0.2803646520111114
307,0.1664925603578885
308,0.16316717492735697
309,0.23933287694038263
310,0.2518792490441706
311,0.29925704114161894
312,0.07197724489869019
313,0.1820077505145867
314,0.2812766762899962
315,0.10872022780188749
316,0.15431215184570432
317,0.033342248251037716
318,0.15086042855595436
319,0.17440623490261442
320,0.13491291519820287
321,0.05910275919208073
322,0.13795632840718705
323,0.16673682405320336
324,0.07778647077406395
325,0.33592807783095197
326,0.022073234992698754
327,0.16726427363484736
328,0.030123746376501004
329,0.2131371119780408
330,0.17716435875861639
331,0.2848608013563511
332,0.25939227660540953
333,0.10461714578450806
334,0.44684977743724064
335,0.34863217432639776
336,0.23497149454553784
337,0.06498832132295694
338,0.1925563566953669
339,0.0363172914566755
340,0.15240974401630292
341,0.35726723498451035
342,0.12103063561870006
343,0.16842643098555926
344,0.31007339808447926
345,0.3948509902520742
346,0.06402085581113741
347,0.06622949750308385
348,0.05090871566077589
349,0.12018412294887265
350,0.09240081311484433
351,0.11732377232634009
352,0.2377113219815115
353,0.17448277766904496
354,0.12154695994749741
355,0.3056896343992399
356,0.05556521777944342
357,0.14299841936427538
358,0.10771761445142254
359,0.1878066338092105
360,0.1832218735002788
361,0.018640099622207713
362,0.08100135007476998
363,0.278851839610328
364,0.0326383473037764
365,0.36675775391522614
366,0.788687096817965
367,0.3397519816197029
368,0.13343209205424117
369,0.076939157187877
370,0.1950370654692881
371,0.25584493839440675
372,0.3108919750643069
373,0.08928815318025463
374,0.213029669173882
375,0.042020768294836086
376,0.22972322286365196
377,0.294396296177249
378,0.20299958947275645
379,0.061642130807426226
380,0.8429685414150773
381,0.21423764637746265
382,0.03308630533949033
383,0.22379197851205607
384,0.17472050351275617
385,0.19051535075928308
386,0.1567289433776265
387,0.02170769959767621
388,0.17562211115899498
389,0.04100266737155053
390,0.33401168479610954
391,0.03733505191050059
392,0.11950445930102145
393,0.02082846640876226
394,0.20669943790115894
395,0.22321678750322468
396,0.011279384574043826
397,0.02762008812523556
398,0.030630819378746774
399,0.026953182342127565
400,0.2136319400516321
401,0.06779313630600516
402,0.18475001476640124
403,0.013668624776731761
404,0.03514226010902554
405,0.09542785943305548
406,0.33970811447765276
407,0.07838504192233378
408,0.22992089384540598
409,0.30883790562710717
410,0.11577601639876735
411,0.0071648254651018855
412,0.19471966562006995
413,0.13446049253130635
414,0.3877308785018339
415,0.1779001293807345
416,0.18777157706331846
417,0.11404033568573364
418,0.24262085175418646
419,0.45508764884267167
420,0.26698756618601793
421,0.02775809636406337
422,0.02100429220909094
423,0.04894149452858506
424,0.24212968477869615
425,0.2196512968239095
426,0.18736266710148353
427,0.2628058935409
428,0.14373013382240063
429,0.40442003990685355
430,0.1780361020200348
431,0.09764744667535878
432,0.02512114563591671
433,0.11629366426452291
434,0.198745937312233
435,0.08837126190405294
436,0.21289874962658695
437,0.3894072277419083
438,0.23723518126140974
439,0.2710223809543349
440,0.09103591190483454
441,0.08924559847336369
442,0.21309265499623709
443,0.17813339087788485
444,0.30864273359251493
445,0.08277928101248146
446,0.16341220590846992
447,0.05429647007670554
448,0.12005990173658976
449,0.28920235109755865
450,0.5698924002116098
451,0.15992469078333307
452,0.21865008455542514
453,0.044791291258385844
454,0.06026118913336802
455,0.10769297414345624
456,0.2501556627274319
457,0.033969045646833305
458,0.17359379101970782
459,0.14584216631190847
460,0.04598087037477335
461,0.03282315928052568
462,0.07153751129443814
463,0.15321161886813003
464,0.1955744661713615
465,0.18388041010080344
466,0.14394808757292618
467,0.09693587084030046
468,0.10288913617211097
469,0.06336482950900549
470,0.012290516306448052
471,0.17847607545171348
472,0.2841959786210962
473,0.3957303659125847
474,0.2851168601435265
475,0.06803032249806543
476,0.06271473024146397
477,0.17186677752552199
478,0.23398703777480237
479,0.3557653134325242
480,0.10508538296183956
481,0.08859414008379174
482,0.14259593514646166
483,0.08985789847412125
484,0.1916841209287649
485,0.14067657030264555
486,0.09975345536832242
487,0.28256699413010494
488,0.09960127256344352
489,0.11042251216272611
490,0.10230444907990402
491,0.7878682261773283
492,0.18641037492222917
493,0.14433852048640863
494,0.196266061173646
495,0.21480617373396305
496,0.20049054113300901
497,0.02741316392278687
498,0.15270040125135345
499,0.21445112079591389
500,0.2058506072768365
501,0.15683830884322422
502,0.30824130580697784
503,0.21534182064068327
504,0.18363890440708053
505,0.09650413725443481
506,0.2560410239096121
507,0.08809808159833132
508,0.11701417460524552
509,0.07876464784556961
510,0.10476067682169656
511,0.4265988160756725
512,0.6675972754379237
513,0.025534899238107533
514,0.14731032248729176
515,0.19874676190194251
516,0.10749505234956512
517,0.22716086866125354
518,0.10718211155757537
519,0.11263995901305213
520,0.023501564542548835
521,0.3261313023300151
522,0.11560415995822314
523,0.20128286463850578
524,0.09257395335724485
525,0.18057969723691117
526,0.06267806531709548
527,0.013652869566513683
528,0.14661470091822643
529,0.03657132330698251
530,0.13851686829685833
531,0.24751126794806524
532,0.1545260882678293
533,0.3375338347067821
534,0.18232267690052295
535,0.3183964403079886
536,0.12840624514500948
537,0.19573172309917147
538,0.2791936068649599
539,0.20617620137244466
540,0.30302574050222075
541,0.2723270793704348
542,0.35153815525242615
543,0.3563396056844455
544,0.14230148590275807
545,0.420332491346742
546,0.04428213369926812
547,0.22283233058388874
548,0.19454077121293814
549,0.4820086260524506
550,0.27155132858135295
551,0.14356635212962984
552,0.20104088151355193
553,0.2899236416182419
554,0.17384919397312215
555,0.23963944449362892
556,0.016185889490215367
557,0.03647982481472791
558,0.23250540079684096
559,0.05680834381150448
560,0.11504574770358625
561,0.09045925537682295
562,0.17695588967032233
563,0.2289012166385475
564,0.03011045033986335
565,0.32464473204479416
566,0.07110650291519051
567,0.26656507036796917
568,0.18423992683414314
569,0.03741570832937545
570,0.35264316971030596
571,0.03039385351013212
572,0.11091349963967154
573,0.210206816884483
574,0.1740102582352859
575,0.028567598955365908
576,0.012922357515444561
577,0.0655551729990167
578,0.06017137328819327
579,0.4392579466312407
580,0.0665560402503568
581,0.5839953874357742
582,0.15363050504949802
583,0.22672311577905652
584,0.26508435900619826
585,0.2769287808183224
586,0.1624285914960175
587,0.19097543459681376
588,0.45889325170258727
589,0.2704301611045341
590,0.2743138203740233
591,0.2451138105576443
592,0.0574752269605985
593,0.037550047803118186
594,0.12020473941090365
595,0.27712511030161685
596,0.11531079204555873
597,0.30066089100412574
598,0.2404058517555253
599,0.2561191537912292
600,0.03654166852181835
601,0.056293731329457655
602,0.7516548873608871
603,0.04453972096842512
604,0.024596106940640794
605,0.1952395986527481
606,0.09195238573522722
607,0.04195113502268097
608,0.2821298085787933
609,0.19182501055858173
610,0.30901046104030183
611,0.03500296621108372
612,0.143924992534278
613,0.13145364783139063
614,0.08038000140793061
615,0.11034477989820309
616,0.15306970575863485
617,0.10968357998922142
618,0.24850400719631505
619,0.1791972917805589
620,0.4320777520892281
621,0.168372251836058
622,0.016779056403709726
623,0.02521479735574812
624,0.024346106394490676
625,0.26139046997778986
626,0.12588493376413484
627,0.7479077049935942
628,0.3621414493816227
629,0.17131700824168153
630,0.22906460072218565
631,0.10315879369279746
632,0.21795308898685334
633,0.14538924992509653
634,0.16151380951779457
635,0.12119917484287104
636,0.35347266060730465
637,0.04344245401087399
638,0.20102013224103
639,0.09185951832991915
640,0.05538719574295156
641,0.2045176735811677
642,0.15870997310790835
643,0.27263517062243064
644,0.34386142941684544
645,0.2532402607771963
646,0.32474739089610016
647,0.16276692397877285
648,0.09401897395482037
649,0.015627620759769093
650,0.1704663104957924
651,0.05696221333010159
652,0.09136821023949074
653,0.17398879491455904
654,0.18140431043582855
655,0.07455962046215152
656,0.08337651451001576
657,0.12043254021962013
658,0.2613631165095462
659,0.029836379569316406
660,0.02768556630504519
661,0.2277720394544637
662,0.2576397396338224
663,0.22349774552822338
664,0.22795613403136666
665,0.1597002436810617
666,0.23924388422529053
667,0.03706163813416639
668,0.11430848929049665
669,0.18470367110056227
670,0.10503448117998841
671,0.2763000562811202
672,0.25447744773038933
673,0.8201759156044953
674,0.02802500698923159
675,0.30867885996905925
676,0.2466750259751241
677,0.4119029583611665
678,0.12430325856344399
679,0.1464148845164646
680,0.08233986425923005
681,0.06971268650395274
682,0.3089298256673881
683,0.041193434766034216
684,0.15062929364876418
685,0.3049878984166701
686,0.3246509640065501
687,0.036848954819019064
688,0.5771900107118791
689,0.1271834171841559
690,0.27005417535695797
691,0.08258818055639701
692,0.07254454723546852
693,0.2400321042194196
694,0.15015268472302595
695,0.1694484275222222
696,0.12775900079487973
697,0.49926478549735637
698,0.2699993059430098
699,0.11000647687134624
700,0.05655462680716265
701,0.36491959003800384
702,0.10245410677404206
703,0.16372566535723548
704,0.40024649031196385
705,0.15142620223370876
706,0.24146361557352616
707,0.2207670868352665
708,0.1673878219455699
709,0.24324551350627502
710,0.20817838592221682
711,0.13025365354088211
712,0.052519844255110124
713,0.5195299538449624
714,0.15202084611306488
715,0.23030770195641667
716,0.42668321085601946
717,0.10090619346168955
718,0.3298485756516067
719,0.05295857113255904
720,0.15044468782611042
721,0.1958892172137343
722,0.183882147030787
723,0.06364659302702556
724,0.39994970450541517
725,0.19523851939575074
726,0.2342811311579463
727,0.168164314398458
728,0.16233511890861804
729,0.10121641932571017
730,0.18183452814184994
731,0.16223221672622753
732,0.3147067646785308
733,0.2810915843345687
734,0.02041193053115205
735,0.20209694145687138
736,0.03237536231965731
737,0.04729457482000617
738,0.1332923934068572
739,0.1685112291774722
740,0.3018916847476509
741,0.16712277840761028
742,0.24572271430920375
743,0.013364400807265473
744,0.08175734779422349
745,0.08064423433825887
746,0.12683264945574999
747,0.12284754948535768
748,0.28493771121735867
749,0.1051824302242989
750,0.20744458705659305
751,0.2410624247286489
752,0.19154268992442017
753,0.2794714574762783
754,0.1877272993222549
755,0.02611463822644337
756,0.07853973555192703
757,0.04105458541924729
758,0.39978232021879356
759,0.07339633853615239
760,0.08093366517745296
761,0.2719547060217086
762,0.04266046356192244
763,0.09784462266927997
764,0.6058253947071559
765,0.518782402646509
766,0.06870126286488937
767,0.1711304277603057
768,0.5748357299304544
769,0.13789913798066528
770,0.29981609767395695
771,0.1775900175413477
772,0.06708226055063395
773,0.2392302627752231
774,0.47730448849236495
775,0.08668323063791683
776,0.12258855742746627
777,0.10897032292540429
778,0.22076370208747373
779,0.2771142420483888
780,0.04836354040063585
781,0.22502534712523858
782,0.4152438649755964
783,0.18649988876312726
784,0.0838437985128692
785,0.0411474769248286
786,0.30360487384620416
787,0.18205559081079364
788,0.24375508471944188
789,0.038938750542786095
790,0.09561139499268671
791,0.29287572092476283
792,0.09989938637559362
793,0.1437547352975338
794,0.10527488031686952
795,0.8785195458594995
796,0.045395261277926584
797,0.12288636223133759
798,0.037832367683620034
799,0.042016070043871506
800,0.11919754017545456
801,0.01941432091522348
802,0.22598119715030415
803,0.05388531812437267
804,0.2527383788068807
805,0.5240984294557602
806,0.49578765788673135
807,0.012636187234718451
808,0.07871585893340469
809,0.08514909665180323
810,0.15235973202514466
811,0.20277761839214556
812,0.09394628169782807
813,0.1685406855916597
814,0.16543003779991325
815,0.0949583347055563
816,0.1495473270566999
817,0.11466693859536978
818,0.14530019562379254
819,0.4652719555512679
820,0.05208060455047636
821,0.10452657543086676
822,0.4063160294976551
823,0.16236555135150693
824,0.36749651415568274
825,0.006633534321083225
826,0.09284461929016853
827,0.23274686667235253
828,0.056414002631467286
829,0.036632370189191236
830,0.16655687569552183
831,0.1162399478755157
832,0.43090322027035777
833,0.2428886107592437
834,0.13760994082309883
835,0.04064713532860713
836,0.13802906645177088
837,0.29909987663033144
838,0.1853681298368182
839,0.5723942546593057
840,0.19621577171815097
841,0.14239415767853525
842,0.14926551085062237
843,0.2792929076324568
844,0.39288696150301394
845,0.02835870323739956
846,0.1818152465060415
847,0.3262593539751608
848,0.024108470866596357
849,0.05316683156287614
850,0.188899322880396
851,0.1465769902724706
852,0.09194179678338014
853,0.2727620519674166
854,0.039346403046149496
855,0.009669838680099503
856,0.1372078035856356
857,0.22106726191063544
858,0.35329396565952514
859,0.12095892257021891
860,0.26239756597165576
861,0.09120192352447443
862,0.08747108678159801
863,0.10637846938934627
864,0.04799960939144785
865,0.08869980442922194
866,0.14499679377252672
867,0.10078959074883798
868,0.09130196991448289
869,0.07843581157485054
870,0.18568964662486617
871,0.048785234504024846
872,0.016299548081482075
873,0.023518338691313402
874,0.5058039596692225
875,0.11710226584808223
876,0.017442114875296396
877,0.3810666194577208
878,0.1493196325333105
879,0.26684209088547006
880,0.2768135649589168
881,0.03985680434317807
882,0.04816706510375578
883,0.23043050136461637
884,0.09207745432664145
885,0.16181453611259475
886,0.4436669800221619
887,0.10747467879810933
888,0.6525270986262474
889,0.04146471272643866
890,0.16013547605324752
891,0.07447404506888218
892,0.20148816482973256
893,0.11159046337522671
894,0.03273978964489
895,0.15433691042818667
896,0.04079248214928801
897,0.15597271452439107
898,0.20230944938956374
899,0.6946942617950896
900,0.10174333673207629
901,0.12644162230387243
902,0.191426399548827
903,0.13836725278359416
904,0.06971960126823604
905,0.2457067257734077
906,0.23463140770219515
907,0.1408977846845776
908,0.11932140208566114
909,0.10216371966196348
910,0.04100669566264949
911,0.324937665937618
912,0.017807683596133002
913,0.3003479722995604
914,0.048365135806723275
915,0.16185844467354746
916,0.47543083515846335
917,0.23258009035803534
918,0.4729760906328298
919,0.023808414559948244
920,0.04718267950903845
921,0.22248411082048833
922,0.22424678521378058
923,0.4069496939727071
924,0.17263000522282865
925,0.3756937300571492
926,0.0814349090744942
927,0.1239909083624139
928,0.3047239784489241
929,0.6948521400218387
930,0.046523070006951175
931,0.25945759767611376
932,0.073886460821393
933,0.03437367492408259
934,0.37808594343732915
935,0.032654539351432095
936,0.2453373589635107
937,0.03123035683072184
938,0.015849235139193146
939,0.1762312654814269
940,0.07688983451884611
941,0.12361419399029482
942,0.39871171758454216
943,0.4941113679936789
944,0.08664911132498956
945,0.05304591389553098
946,0.24160227864744838
947,0.08996620759825624
948,0.18531140083248934
949,0.1167799027918812
950,0.18619660028716065
951,0.36508476957922037
952,0.2732700395374062
953,0.05755945697478161
954,0.13015887241743476
955,0.20076752291505456
956,0.1236653450479241
957,0.26086047078022895
958,0.8920343413196233
959,0.14129692004085526
960,0.2470943978607515
961,0.11263858496948304
962,0.04854992901598492
963,0.04613684923328208
964,0.05345223839507032
965,0.5053739500455731
966,0.14071193927591766
967,0.31066054906197105
968,0.2296476426677027
969,0.24838510380683546
970,0.18720540262841798
971,0.17991140242111942
972,0.05293738993179967
973,0.20461217639546905
974,0.19632581663282245
975,0.008681196235489472
976,0.12625749595951818
977,0.17871788613325285
978,0.0719211481451418
979,0.02494571799298671
980,0.24819565934871834
981,0.02467169836066171
982,0.1336715696730934
983,0.09297517784752524
984,0.0898390074171307
985,0.25665258001169616
986,0.04004921565363108
987,0.2010372116870958
988,0.23788616274576674
989,0.06063621682834401
990,0.21673605459418077
991,0.08424972731547953
992,0.2062435042557022
993,0.038582657223576636
994,0.1615984244143826
995,0.19917753708611083
996,0.036588537899370235
997,0.04969853062285904
998,0.2368568779824325
999,0.13042880729430487
1000,0.19260082207940654
1001,0.17444287654364213
1002,0.17511297029145462
1003,0.12988331269777426
1004,0.05772250212680844
1005,0.1643236012730397
1006,0.3515207549210837
1007,0.15741788999812098
1008,0.08610131643075923
1009,0.23345300677661315
1010,0.11957896903330555
1011,0.15191240984142942
1012,0.12606915584655037
1013,0.011381389083849077
1014,0.051801039287556944
1015,0.1068082717810886
1016,0.04798843308495864
1017,0.23681569009705405
1018,0.04253338071541676
1019,0.18502654913035707
1020,0.5747510124088491
1021,0.02997084751284797
1022,0.046304481167414153
1023,0.15793301346124128
1024,0.13196917453308088
1025,0.06834531705031263
1026,0.23642144500402767
1027,0.2178935548342661
1028,0.02108927974141953
1029,0.16580602124546964
1030,0.2787510253029457
1031,0.11311702907346732
1032,0.12862207502633016
1033,0.11124035629170706
1034,0.01117564427656374
1035,0.06032259483612264
1036,0.05276182967142027
1037,0.01594363397366601
1038,0.4027676701025156
1039,0.30614188599528547
1040,0.13538479085370256
1041,0.04107723110216987
1042,0.18325615759595154
1043,0.13087409553740628
1044,0.11840061923428413
1045,0.18633353911434855
1046,0.08894015970388564
1047,0.0661055486038535
1048,0.0063046763955520654
1049,0.3302248238640778
1050,0.14701942768247342
1051,0.11982024336626783
1052,0.0773156542922065
1053,0.1836545021230653
1054,0.2303123674406648
1055,0.342440239601274
1056,0.042799140769417855
1057,0.37715613908615175
1058,0.056355686707132556
1059,0.05168629034228455
1060,0.18267215785702182
1061,0.015599798966281895
1062,0.023251157592565706
1063,0.12825669446115265
1064,0.11561924855218272
1065,0.2796413400622088
1066,0.031144495196484913
1067,0.0878186885363247
1068,0.12004594882082488
1069,0.07560492401602273
1070,0.2601724835741358
1071,0.020725885930887405
1072,0.32777224183427245
1073,0.10308006278093479
1074,0.24464909910752336
1075,0.20562733228559651
1076,0.0749392748477424
1077,0.3929322165856054
1078,0.07846075738992282
1079,0.02875417910134102
1080,0.11791056330017005
1081,0.13769123835119088
1082,0.11374146210772837
1083,0.647421555174383
1084,0.13138939924833642
1085,0.05490770843665056
1086,0.028255221813116526
1087,0.026920419908775604
1088,0.18251081783256579
1089,0.11533042499113372
1090,0.09602992752929809
1091,0.26308184671485485
1092,0.45475965514134165
1093,0.1284941859070752
1094,0.11439128828638757
1095,0.10309355985636304
1096,0.029224097867568757
1097,0.1334282740276222
1098,0.27233006259079723
1099,0.22727470026501229
1100,0.1976042764145528
1101,0.22730610754275846
1102,0.012670538489981814
1103,0.11601301609268631
1104,0.14651343296414518
1105,0.1730080304598876
1106,0.23407719867120239
1107,0.17125609918267468
1108,0.12557877930023792
1109,0.14813648833771714
1110,0.22160323843339305
1111,0.15600460682186246
1112,0.19340886758187933
1113,0.11226138415772374
1114,0.592160940004269
1115,0.07535149792026108
1116,0.1134687815623608
1117,0.1685721660692086
1118,0.3195932647536842
1119,0.1408862819124511
1120,0.580606810838969
1121,0.4268843690288271
1122,0.27840983703629885
1123,0.16821219973226587
1124,0.09695990778634887
1125,0.1271669800067921
1126,0.20244851400818512
1127,0.12831381378347453
1128,0.4452301189026525
1129,0.26897883251727034
1130,0.08104869393928858
1131,0.2674024344687646
1132,0.2279412471772019
1133,0.15316697207233818
1134,0.3007807117864094
1135,0.18639947138938406
1136,0.11832559555607636
1137,0.12942429879680548
1138,0.1294948317749284
1139,0.14956089506682757
1140,0.088180926978092
1141,0.20042821376909437
1142,0.024096156664986376
1143,0.03394148727565515
1144,0.40223247166109166
1145,0.0767069901334138
1146,0.11684520627472227
1147,0.06065085833791445
1148,0.26319074302917184
1149,0.08015602673737385
1150,0.2309849013078803
1151,0.2151798960477794
1152,0.270623952018567
1153,0.16393460044712813
1154,0.16621120130136433
1155,0.04916727962501465
1156,0.01494622783579938
1157,0.10341014283095537
1158,0.18504544293978611
1159,0.04849432525645134
1160,0.5633299669338948
1161,0.11202280557017358
1162,0.1230109705351031
1163,0.4102655817130897
1164,0.14189019680659953
1165,0.11379164592100076
1166,0.13060445442573854
1167,0.11688035510094519
1168,0.026821593932230783
1169,0.14148665263985305
1170,0.11666298161961672
1171,0.23053131655084658
1172,0.4871045547250896
1173,0.3400959527969436
1174,0.25579271989867103
1175,0.6925304201663083
1176,0.10539435395492633
1177,0.054376682761800466
1178,0.3844528525416878
1179,0.15288830402086612
1180,0.26959826392379577
1181,0.04398767847851521
1182,0.2813142550930218
1183,0.16161124493256337
1184,0.12127958904472387
1185,0.11862022025371717
1186,0.18457155144311058
1187,0.03958249102112634
1188,0.08206150641922097
1189,0.18308673206747414
1190,0.08974239061004184
1191,0.03878032632293134
1192,0.0722231868345662
1193,0.31423299045118935
1194,0.2728970495128032
1195,0.3239593377453622
1196,0.10489741656538017
1197,0.5786703311799278
1198,0.21014635062946604
1199,0.29860289986406496
1200,0.5360385604374287
1201,0.37671890596193586
1202,0.2918017402996451
1203,0.4211711359749491
1204,0.10375490015178168
1205,0.16784793424319588
1206,0.3982747812926501
1207,0.12318423274511578
1208,0.0683008055011909
1209,0.27490100718825383
1210,0.3513742636768685
1211,0.05522955063925928
1212,0.04635591598808796
1213,0.2908087579622289
1214,0.12275191173608183
1215,0.11999441331566825
1216,0.3613137991469113
1217,0.15482107632645864
1218,0.029003719087280617
1219,0.018180702562093254
1220,0.6659196239719151
1221,0.18551719595356614
1222,0.17479585287398744
1223,0.27511157883496345
1224,0.020956354375022756
1225,0.10498700525383092
1226,0.12650263590223032
1227,0.03930303954388861
1228,0.20572548094449342
1229,0.09910876104027264
1230,0.16311733620887858
1231,0.039245964035739773
1232,0.22343273595838517
1233,0.011201406653571434
1234,0.20207357894734293
1235,0.09151450584554983
1236,0.021516103159813754
1237,0.3487065315335035
1238,0.3376904282157536
1239,0.07492940624027962
1240,0.06714584252436151
1241,0.056352676699517074
1242,0.05675622127283086
1243,0.029152140722692125
1244,0.161641402791006
1245,0.2637644072934455
1246,0.09526423249646657
1247,0.015782126521388638
1248,0.07832538945020605
1249,0.5057275197270076
1250,0.22256975518119215
