session_id,target
212,0.011094183762263966
213,1.5652066811866276e-05
214,0.02084759414438717
215,0.0010863671141147027
216,0.004910449181430035
217,0.03361950213034563
218,0.0017351309214464123
219,0.00030712053618781873
220,0.0029226374316682477
221,0.0035043319370229487
222,4.8102768084159014e-05
223,0.036393893134610784
224,0.0013100640106830097
225,0.014728326177787514
226,0.005815382010006595
227,0.004216314919031607
228,0.000811413848076883
229,4.955599282886448e-05
230,0.001969059319104022
231,9.977902851754557e-05
232,2.2814960994986094e-05
233,2.1256266643082066e-05
234,0.0026390329619297224
235,0.00017081836402412016
236,0.00021374785834704622
237,0.0026783911057946938
238,0.0023819257703561244
239,0.0004198535200880339
240,0.005665341822921939
241,0.00010971373821618544
242,6.300021893580234e-08
243,1.0485358896877348e-07
244,4.02375004925277e-05
245,0.00044932904043800407
246,8.982452560838772e-05
247,0.08011682956035214
248,0.0007815123623448441
249,4.614070204896402e-05
250,0.000589997157394685
251,0.03253708627910626
252,3.6105966127969057e-05
253,3.931279549384643e-05
254,0.0005845798036648642
255,0.0019018471767196338
256,2.2724866518179712e-07
257,0.00022331387184040878
258,0.008704405415736083
259,0.004189406955908081
260,0.0010162982758399712
261,0.00023139581270236348
262,0.0018062925020729266
263,0.000755110412575176
264,0.0022745349816942636
265,0.00010665575454800291
266,6.554198474577291e-06
267,2.006690564912753e-09
268,0.00014425861474729962
269,0.0007657424046128044
270,0.0002521014412375821
271,8.467141646379625e-06
272,9.636320241101988e-05
273,1.3420178707450705e-05
274,0.0021638244586721566
275,0.008398129091970134
276,3.2038210509671618e-06
277,0.002040364663601109
278,0.013838630317210743
279,7.98158837897445e-06
280,0.0031287072228118286
281,7.994526359198753e-05
282,0.008559313498323931
283,0.0026743905886750523
284,0.00012646555469495265
285,1.4079679101969297e-05
286,5.306392444755646e-07
287,0.00266868196329325
288,4.279495867881299e-06
289,0.0008361232867048435
290,1.738455300236609e-05
291,0.0017854393736016162
292,0.0012802228147576317
293,0.006162335071415484
294,0.00040450030556464186
295,2.5894022324010235e-05
296,2.58509001296988e-05
297,0.00010737264176698184
298,8.023657193480694e-05
299,1.0291375602913064e-06
300,4.144323314174291e-05
301,1.3991625855126295e-05
302,0.0002574815586584103
303,5.480973837445762e-05
304,0.012019525376188745
305,0.0590606973953341
306,1.304247487568939e-05
307,0.0025942931876516916
308,0.00015432408344064064
309,0.0020367021451853993
310,2.363715319840647e-05
311,0.0057432914652523264
312,0.0153097910471127
313,0.000387984092446321
314,2.148219066191435e-05
315,0.0006357537265325114
316,4.380803749191607e-05
317,0.002761039472467132
318,3.576025276585354e-05
319,7.832306571463006e-05
320,0.0003096149331796142
321,0.010287486873335312
322,3.7375526884168457e-05
323,2.8753914261434477e-05
324,0.0034041689986499075
325,0.008481947252564742
326,0.002694990314175792
327,0.00033901206148329266
328,0.004014010953507288
329,2.537249407508679e-05
330,3.638239192479211e-06
331,0.00989847291007895
332,0.0005384501623843544
333,0.2529955395916787
334,2.447563430115587e-05
335,3.6580450870322785e-05
336,0.0002068973518350046
337,0.01224302401215318
338,0.016771633076965144
339,0.0009659535666734389
340,0.005529575891512419
341,4.799124258107208e-06
342,0.004061805668878453
343,0.004373810677883431
344,0.012967590822666634
345,0.0015754785423061164
346,7.628584652388523e-05
347,0.5319663516648784
348,8.876559220878856e-06
349,9.895860441950232e-06
350,0.007439582778759654
351,0.0014014119455243235
352,0.06782311587715646
353,0.0429773005359043
354,0.0022418971781389034
355,0.010394638350080377
356,0.0004381470172215413
357,0.0005352287212752985
358,5.8676649630225e-05
359,0.09764810807636994
360,0.00011801158509682154
361,0.002303260380993477
362,0.0008406081283865394
363,0.00018683437127742832
364,0.001079915809599634
365,3.2009980917265746e-06
366,1.9776112233516244e-08
367,2.292696456147288e-06
368,0.0061475636242791475
369,0.007380834391965271
370,3.738221558915987e-05
371,0.0027574603185100085
372,9.969146442756876e-06
373,6.253613003056433e-06
374,1.544783526058499e-06
375,4.074041648062745e-05
376,0.005289455551908683
377,0.0008967677225871887
378,2.7594712162595087e-05
379,3.3190332899150915e-06
380,6.857156693169548e-05
381,0.0011602650375765768
382,0.006414171406804807
383,3.883960631121399e-05
384,7.540286641817757e-05
385,0.005183649302175909
386,0.00014431062017390434
387,0.0012097180846521228
388,0.0028606133317289795
389,8.05827043333445e-06
390,1.1164229803325974e-05
391,0.00012145239587236179
392,0.002247311187344385
393,0.00011223255201431046
394,1.1446166396852331e-05
395,3.9733921916128826e-05
396,0.0005083483573008721
397,8.744624223364008e-05
398,0.0015793482150957049
399,4.825251328301775e-08
400,0.0002680052944690912
401,5.944995482765244e-07
402,0.00018810882747329435
403,9.769580497785218e-05
404,0.04005419519627701
405,0.0008592447959774148
406,0.010752775398379565
407,6.561522545045082e-05
408,1.3708727640596803e-05
409,0.004967947314380145
410,0.0005157161773884355
411,1.2878308757217731e-05
412,5.9107838675155706e-05
413,0.0017027772065755472
414,7.145492942103666e-05
415,7.691769724889513e-07
416,0.0001312875842465511
417,0.00872873133716966
418,3.729717622926615e-06
419,1.9126001588856067e-05
420,0.003009492266568673
421,0.0015134106339574742
422,0.0027574603185100085
423,6.464729976406304e-05
424,0.00010927497596106856
425,4.797485403067116e-08
426,0.4730587646145324
427,0.00011950232285475955
428,1.3813835937205723e-08
429,0.003374366999270997
430,2.537249407508679e-05
431,5.2858382026120446e-06
432,0.011735887001364513
433,5.325189201140895e-05
434,0.0012054324706057373
435,5.498094785441866e-05
436,0.0003247532272817976
437,0.00016898488876125852
438,0.00026688466681847837
439,0.00012432168275183168
440,2.0912818670645002e-07
441,4.6768371832194744e-05
442,0.00012452180299227342
443,9.260493081145231e-06
444,5.0254462419406006e-05
445,0.0008459110307269261
446,0.0024463451337233266
447,0.00010210017297452544
448,0.009323524278043631
449,0.0001812515149394314
450,0.0009688974044880316
451,0.001376384870044493
452,0.011622554303173917
453,0.001506027919343601
454,1.0758807445579229e-05
455,5.966863244646767e-05
456,7.375080750644564e-05
457,8.301831589750398e-05
458,0.0004616392457419826
459,0.00014615834116640748
460,0.06280119412839284
461,6.857156693169548e-05
462,1.0382790716552065e-06
463,8.273485760248797e-07
464,0.00012703741969354466
465,0.005262144784995455
466,8.175577403672105e-05
467,0.0029973956926508494
468,5.645445079894657e-05
469,0.00030099376594291906
470,0.00022169728792411232
471,0.017613922988552622
472,2.8953364864057733e-06
473,0.0017351309214464123
474,1.2803352175356867e-06
475,0.017828862747619762
476,4.6033484399205974e-06
477,0.0001591084895754162
478,0.0018393802374090664
479,0.5345878327773766
480,0.00038644738546686827
481,0.02115693911789166
482,0.00046596452094926476
483,0.0050956364584051885
484,0.002646234743698461
485,0.016778173824543947
486,0.0002571217759920686
487,0.0001449829787663415
488,2.203707918164948e-05
489,0.001873502396874372
490,0.00020979635444839468
491,0.008648401448796491
492,0.0031710811729124522
493,0.0009340255248229135
494,0.00015788262172937174
495,0.0002774296494188641
496,0.03663553301609711
497,0.0013055639220536101
498,0.0014951260042452097
499,1.4950526136305728e-09
500,0.007010982638686109
501,0.003892614942704684
502,0.0454311109676773
503,0.03271672992996617
504,0.003213219443615407
505,0.0004048130286232075
506,8.088262738380253e-06
507,0.0029570002858701925
508,0.0008191070542029788
509,0.0001436139287561825
510,0.0001406782728339114
511,2.0532092018634152e-07
512,0.0006485702503837318
513,8.958367921304452e-05
514,0.009597671569294829
515,0.00027902103212631014
516,0.007590763878316045
517,0.0002079111133335091
518,1.1106852705140896e-05
519,0.0008421346247427791
520,3.988138855948949e-05
521,0.07330451120793889
522,0.09406838311518778
523,3.0862473911043484e-06
524,0.002140802595213601
525,0.0015069040460923395
526,6.842927149913577e-05
527,0.002016548967999281
528,0.005221327324442712
529,0.00015270432951895152
530,2.599949000665102e-06
531,4.258989980149558e-05
532,0.00010638464106419259
533,2.233680892555352e-06
534,0.03689585481636397
535,1.1448880291665441e-07
536,0.0017164819944187307
537,0.0009792961843705739
538,0.007349082469828664
539,0.0019876949806654836
540,2.0765502640387773e-06
541,0.001903179566658846
542,0.00018274201458184374
543,0.002134537835583812
544,0.01460492015669215
545,0.0008965302226325215
546,5.214640315451407e-05
547,0.002937583529331413
548,2.7444456330575247e-06
549,0.003547375484978598
550,0.0016477255630069712
551,0.012845464054564801
552,0.001168223976802461
553,3.3001009575027915e-06
554,3.113270057730929e-05
555,4.42380607029797e-06
556,0.017348662853150613
557,0.00023585375946174342
558,0.0014844931994665077
559,0.0002636220023748301
560,0.0005044562266039677
561,0.000260225005203758
562,0.005063503745785761
563,0.0004160605999963662
564,0.0016388480519082995
565,0.0033129910588384727
566,0.0005249053469669829
567,1.1885826575623957e-05
568,0.00013488065089895128
569,0.0028208904215037524
570,4.848951026712774e-05
571,0.00010930290935590171
572,0.09057252911980453
573,6.3697464235917784e-06
574,9.291386767959219e-06
575,2.775349697741466e-06
576,0.0017322403174737568
577,0.0002992179631983789
578,3.463074388800368e-06
579,0.0002597629712658696
580,9.45527021822619e-05
581,0.016148158970498615
582,9.863741836088501e-05
583,5.6875053688285195e-05
584,0.049042374164348645
585,0.00015297484028704316
586,0.0004899987528149332
587,0.002684743207666894
588,0.006797685455757436
589,0.0572845567058018
590,3.338129123536132e-06
591,0.00014448930894113998
592,2.213254991167929e-06
593,2.3314502675940243e-08
594,5.198471012556387e-06
595,0.0009604801307632626
596,0.0037753955484411362
597,0.0018337063789298236
598,6.345847108075146e-05
599,0.0002448260148301054
600,0.0036781313947286424
601,0.002176170017544586
602,0.009358786182163509
603,6.65861328721717e-05
604,0.0002186370280690364
605,0.007881962934475724
606,0.003903966486094432
607,0.002954328155001578
608,0.0010491577200740139
609,0.00402944687250539
610,3.676838792918705e-07
611,9.247037227333893e-05
612,0.025067496306069612
613,3.694198009376709e-06
614,6.17386006890595e-05
615,0.0007508262705104029
616,0.00024626404140074893
617,0.00010616907164437497
618,1.1976075295676366e-05
619,3.067248503916552e-05
620,0.040521994745179694
621,0.00010747643210013917
622,0.09085822112683521
623,0.001554984598243411
624,5.8676649630225e-05
625,0.03687911788288071
626,0.005436079115762803
627,6.48043458260656e-06
628,2.2787511573753726e-08
629,0.0012431597389749405
630,3.694198009376709e-06
631,0.00034614940880029735
632,0.001961090213138769
633,0.016204746941805733
634,0.0014650811030033632
635,3.2903594114017246e-06
636,0.0001441954876150557
637,1.0368648718761043e-05
638,0.0026761859615646866
639,8.878129753017601e-05
640,1.2817817698704468e-06
641,0.0015218351849508624
642,0.00013446815260938306
643,0.03649677111019114
644,0.0001251864930217151
645,0.09204600990088171
646,0.0011988193094349662
647,4.781474925818063e-05
648,0.00019657291237271782
649,0.0012296294901719955
650,2.0403704604176648e-05
651,0.005926914309481218
652,0.1105730987404729
653,0.0017666599878612852
654,0.00024954902737074885
655,0.012194336493963976
656,0.015135065939216178
657,2.591566446904158e-05
658,1.3061367859825896e-05
659,0.0007103474129227536
660,0.0009575409954280974
661,0.00018978080840538087
662,6.259246529804986e-05
663,0.00010596174661017776
664,0.00026476762730779664
665,0.00011303617597477882
666,0.0028612461954871894
667,0.002612117484377111
668,0.044366963272618506
669,1.1193247984761269e-05
670,5.862996534153868e-06
671,0.009862676273359067
672,0.04161370790503324
673,0.05577192951942718
674,0.007830895889685417
675,0.012274931823173928
676,0.0041616882679614674
677,0.0003510440779742307
678,0.015807962115795778
679,0.00010793679375971919
680,0.014691213819409956
681,9.951015237150299e-05
682,5.862996534153868e-06
683,0.00010818370576908195
684,0.045907956995848806
685,3.1525160497697246e-05
686,0.00042778661820463965
687,0.0015430870170842098
688,0.03946000898134716
689,0.020002559477466462
690,0.0006674345212189314
691,0.0008909937007947164
692,0.00013631582518244193
693,0.0032377420535963076
694,0.0010015921777392373
695,4.544069372392085e-05
696,9.823753477841265e-05
697,0.0021682884345262973
698,0.001396955361443519
699,6.348821276351864e-05
700,0.00022861449062009412
701,0.0005898327245582173
702,0.00029483784125157274
703,0.00026710624867631806
704,0.03676795327918224
705,8.449810052702905e-05
706,4.745263064935766e-05
707,2.4423352625072066e-05
708,0.00014436911159863242
709,0.14918459345152618
710,0.0007251062353854284
711,0.00034278794850846377
712,0.001174777050534367
713,3.3623137405316786e-05
714,0.02350207191609056
715,5.064828090284943e-06
716,0.00034378607715045123
717,0.0022544432322114697
718,0.0003950982816689672
719,7.302430429078781e-05
720,5.186767742102585e-06
721,0.00015323488737592952
722,9.08493538146073e-05
723,0.010188423133887237
724,0.00347983190458695
725,4.653931190489194e-06
726,0.00014636966012518494
727,0.0071584775069720875
728,0.01358279215105028
729,0.004771026788248889
730,0.005379158268026152
731,5.981027059800126e-05
732,9.382194129221642e-05
733,4.129082332814906e-07
734,0.0005949059482830661
735,0.032840548192233136
736,6.349802288821301e-08
737,7.363459254804661e-06
738,0.0008376538729021064
739,0.0002752266204278537
740,0.00019882564571517802
741,6.80588943384583e-05
742,0.0038565809444748252
743,0.00959262471249827
744,0.00023274763555455942
745,0.003856411403247681
746,0.002375586046939674
747,0.0002053084507780125
748,1.7219568620610154e-05
749,0.010987420595682983
750,0.0001344148584720521
751,3.808758977881306e-06
752,1.299038683758523e-05
753,1.480845196672671e-05
754,7.812506059173295e-05
755,1.4838625686433063e-05
756,0.0006423756020044108
757,0.00952996707542082
758,0.0005711385530257783
759,1.6536131669949346e-05
760,4.7744689099159e-05
761,0.003523001717294986
762,0.00014039546766755475
763,0.0032657624449384227
764,0.006860707240965217
765,0.06361970292861852
766,2.324653317203384e-06
767,0.0034607634237843075
768,4.504412432511209e-05
769,0.00013430071081683862
770,0.03211261007823686
771,0.005630910750199232
772,0.0013615096458885634
773,9.08493538146073e-05
774,0.001561114136432215
775,5.6565196737224586e-05
776,0.029300943217078886
777,0.09518457500887907
778,0.0002809178556010268
779,1.0774371947396259e-05
780,8.075863040683192e-05
781,0.019066222861827995
782,0.04490389922127166
783,0.011461866287688801
784,0.0001069738950454972
785,2.4124118736213527e-05
786,0.00792564607745096
787,2.208948885006814e-05
788,1.0990649503115612e-05
789,0.0019720277735567108
790,0.0005638200131147443
791,0.003033702167649744
792,7.321465514122557e-05
793,0.0015452830739473165
794,0.004099981403768416
795,0.00035498833065191956
796,1.4979418109057164e-06
797,0.0014511678527165063
798,6.040542699600108e-06
799,7.985959966953715e-07
800,0.005372038990555292
801,0.0001444766768102856
802,0.003906478060382904
803,1.0311279642265331e-05
804,0.0003318574166934688
805,0.0002309804796132523
806,1.7611180030956047e-09
807,8.604486529920871e-06
808,1.1788679763762691e-06
809,0.473494277611093
810,0.001685813676990539
811,3.693241075649447e-06
812,0.001970274680974081
813,0.00030571840528320393
814,0.01479352535308008
815,0.017955132030000785
816,0.00032532163854938546
817,0.006379451327065295
818,0.00016726133839023566
819,0.0006727568145780494
820,0.04476003928304726
821,0.0025844874646999824
822,0.01166936147067696
823,0.11948273864893638
824,0.000100118151775762
825,0.002824554495424265
826,2.2210727015730826e-05
827,0.004605077612949679
828,0.006354753847634125
829,0.003955888055659524
830,7.048837313040291e-05
831,0.02403024953137905
832,0.0017639403800313444
833,5.2383807784825144e-05
834,1.5002114094292602e-05
835,0.003156072340033419
836,5.4968390136286395e-05
837,0.0001002788084897211
838,1.6260492311714172e-05
839,0.0020281534869790833
840,9.246389499237226e-06
841,0.0003063452486145643
842,0.0010010422675190312
843,0.011208055156762391
844,0.008017433624500843
845,9.889795865878618e-05
846,1.3991625855126295e-05
847,9.592792256084715e-05
848,5.5628640845424385e-06
849,4.980950186380078e-05
850,0.00023164613772411167
851,3.2464107279865804e-06
852,3.614570176592315e-05
853,0.005522583428147855
854,1.2366775630894567e-05
855,6.541382936885876e-06
856,8.469843040663112e-06
857,3.1525160497697246e-05
858,0.0013424844836095805
859,0.008054872507982916
860,0.0005617026070779349
861,0.0063665586759486074
862,0.00012039661621873198
863,0.00042679805928837373
864,0.0001795280576277463
865,0.00014055799650016166
866,0.000607712539006392
867,0.00018735720018791616
868,0.0002527093636172715
869,2.78718178697885e-06
870,1.2462329422389473e-05
871,1.441841248952021e-05
872,0.0025099460075503404
873,3.8799370394325135e-07
874,0.00019288094185705013
875,0.0020392832967914237
876,0.005781144424264828
877,0.03321340515590194
878,9.090420447431858e-05
879,1.003927065829659e-05
880,0.0012911130644841784
881,8.608200182669108e-05
882,0.0055036541740544325
883,0.07500975356214744
884,0.011283426070913883
885,0.0006922833513166629
886,6.433031966830614e-05
887,3.098830232553252e-05
888,2.333532312660861e-06
889,0.0005279883322165918
890,2.78718178697885e-06
891,1.600902291939223e-05
892,0.001559437285238449
893,3.1525160497697246e-05
894,0.006265349326437616
895,0.0010290410991809437
896,0.04796029768421103
897,2.4465886081530296e-05
898,0.03471456342531467
899,0.00012922376282797646
900,0.0013164911954022499
901,0.000638331782591674
902,0.00020448677959901805
903,0.00014631394981344965
904,0.0026519654021560555
905,0.0016027490248510146
906,0.00010197969225347342
907,0.03602873806172422
908,0.001666768522693185
909,5.0396995815154264e-05
910,0.00017634854174142413
911,2.5690847772768483e-06
912,6.158356070312681e-05
913,1.1756106732911137e-05
914,0.0005446871829897382
915,0.0022128904109417415
916,0.0004593937780596181
917,7.501307977687598e-05
918,2.698578852898693e-05
919,5.8676649630225e-05
920,0.026735755338736372
921,0.02961430522819446
922,8.2067746121246e-06
923,0.0009983697330259494
924,5.496185056282438e-06
925,0.00558925697727099
926,2.8529012294382578e-06
927,0.00035741674417203155
928,0.0016949274852554484
929,0.004800735182182651
930,0.22290657159755584
931,0.004125516621339562
932,0.001990643894318584
933,0.0004198535200880339
934,0.0004016361079633525
935,2.693108370331826e-06
936,0.0003321671158355707
937,5.70817058982443e-05
938,0.003553638640748039
939,0.0011374874658787104
940,0.0008516344359185362
941,4.966134926449493e-07
942,0.0001509433371564111
943,0.0035595824014024477
944,0.00037063952403936504
945,0.027035363258641774
946,0.00017152244808428164
947,4.30762530474181e-06
948,2.6219241763438972e-09
949,1.0046675291525516e-05
950,9.023014037493961e-05
951,0.0015301758692773239
952,6.0721783715591607e-05
953,0.00016760719162853691
954,0.03383625058305065
955,0.00025112370096218843
956,3.694198009376709e-06
957,2.8529012294382578e-06
958,0.0006029544204463777
959,0.21043569172247734
960,2.9779829423295893e-06
961,7.786293355797809e-06
962,0.0033243146465403634
963,3.188080024890881e-06
964,0.018193787386469488
965,0.00018452095791527401
966,0.003323455588178506
967,1.8518582589312649e-06
968,0.0003326571238095244
969,1.1546451677776574e-07
970,0.00031011562590790983
971,0.001478422384776107
972,4.614764494253462e-05
973,0.0012325880574852695
974,0.00016950312904543576
975,0.00036504306045342596
976,0.0001536782816510988
977,0.0009308927747330321
978,0.0003534588747477131
979,0.014285411654406846
980,2.1295843731447082e-07
981,1.692968180449312e-06
982,0.00020295726421481366
983,0.0018933486722515075
984,4.352044577534937e-05
985,0.018369015439263624
986,0.002215501213471825
987,0.0037011129392054824
988,0.0003750515707816805
989,0.0017832908916886824
990,2.0344077290054324e-06
991,0.002248832778295951
992,0.00018264255487961318
993,2.5323211044491458e-05
994,2.7175111302255735e-06
995,1.3781876754476743e-05
996,8.45717128565245e-07
997,0.04452540872451448
998,0.006006149234991732
999,0.004412304009313015
1000,0.01898315076465432
1001,4.1844524669955046e-05
1002,0.0687703944863674
1003,5.384237277515599e-06
1004,2.6586154289002045e-05
1005,0.0001324111300363636
1006,0.00182697374811499
1007,4.2264992725394355e-06
1008,0.07062093452834081
1009,0.013173164504928427
1010,2.708286791927119e-05
1011,0.0016616394723424207
1012,8.83212868841528e-05
1013,0.0003473318061843747
1014,0.00024105554571944273
1015,0.00013671290495403886
1016,0.0014665362837151875
1017,0.0014584317997671902
1018,1.0899481773546868e-05
1019,1.5897536044857682e-05
1020,0.00042400322320185267
1021,4.209041897356156e-05
1022,0.0015483083621559172
1023,2.2542223019097645e-06
1024,3.1837591481916996e-06
1025,0.01900019547314904
1026,0.002220476818785349
1027,1.506356191180531e-05
1028,0.00013773757070280587
1029,3.465781365484116e-05
1030,0.14427706104094487
1031,2.4221829128034805e-05
1032,0.004602077742049351
1033,1.7728606707608134e-07
1034,0.0024978597908371742
1035,3.1958051895626847e-07
1036,0.009328295613335634
1037,0.0003215218092926322
1038,0.004131595159982165
1039,1.0473405154217218e-05
1040,0.005958224758798962
1041,0.003287457257348683
1042,0.0019787084139341674
1043,0.0001935781575638575
1044,1.419321781813397e-05
1045,0.000803607447385939
1046,6.716688522564355e-05
1047,3.15716699783096e-08
1048,0.0015450121271508408
1049,3.527094614686975e-05
1050,0.036649756515998784
1051,0.00447781015005539
1052,0.000266238454845383
1053,1.0374665928472e-05
1054,0.019341105770568866
1055,0.003443102157333628
1056,5.841103222349086e-06
1057,0.00013582288848045125
1058,3.291935525376468e-05
1059,0.0005436181946744579
1060,0.0009086215176812418
1061,0.006558264890044122
1062,0.00014274307559790708
1063,0.002382818891287881
1064,0.00035723255852848233
1065,2.2382722671922275e-06
1066,4.628173449177792e-05
1067,2.3629006851566308e-05
1068,0.002390056595584288
1069,1.1483675424700485e-05
1070,3.0719840659414065e-06
1071,0.0010098627145138249
1072,6.985042871523369e-05
1073,0.0003022016925547561
1074,0.0010852478290976036
1075,0.0010438304739926099
1076,0.011270524797723598
1077,0.0010009899901297342
1078,6.676958744063041e-05
1079,4.060737635750687e-06
1080,0.06575724754820017
1081,7.155731483361832e-05
1082,0.019957614144999365
1083,3.4584348770094148e-06
1084,5.2858382026120446e-06
1085,0.0021988401851747367
1086,0.028130953652256367
1087,0.02010664520389878
1088,1.1307159129188212e-05
1089,1.8725649008350227e-05
1090,5.286683154381134e-07
1091,3.5382812049075214e-05
1092,0.0035896658639787108
1093,0.03429703721217077
1094,0.010686746903191914
1095,0.00012146996789683313
1096,0.0003416609047868444
1097,0.00033466125898371423
1098,0.00012783834663855772
1099,0.0006876977521659176
1100,5.1094478401144744e-05
1101,0.000567450941738714
1102,0.0006822349170407484
1103,5.313749758512568e-06
1104,0.0030665180798606544
1105,0.003913294131344286
1106,1.0232849240638044e-05
1107,0.027845654460783194
1108,6.440168812884608e-05
1109,4.8775531958412066e-05
1110,0.00015055660877706298
1111,0.00012906340618851716
1112,0.0007349241482150217
1113,9.844007673481205e-05
1114,0.0010217249367953977
1115,1.738455300236609e-05
1116,0.0004577306950477534
1117,6.524040688976328e-05
1118,0.00010618659036155093
1119,0.00011523588927421701
1120,1.6757339089431968e-05
1121,1.348682305108544e-05
1122,0.0011993107794014116
1123,0.0002939652675981877
1124,0.0010035630270353378
1125,7.282776746622108e-05
1126,0.002599453714173416
1127,4.544541103303524e-05
1128,0.0024412005656530835
1129,0.0005182424626301014
1130,7.350618633629742e-07
1131,0.000365312141590709
1132,0.014231204607045135
1133,0.004533594808797563
